,word,pos,dependency_label,id,parent,EOS
41414,out,RB,advmod,5,4,1
41415,we,PRP,nsubj,0,2,0
41416,are,VBP,aux,1,2,0
41417,heading,VBG,root,2,-1,0
41418,out,RB,advmod,3,2,1
41419,i,PRP,nsubj,0,1,0
41420,hope,VBP,root,1,-1,0
41421,u,DT,det,2,3,0
41422,r,NN,obj,3,1,0
41423,getting,VBG,acl,4,3,0
41424,timmy,NN,obj,5,4,0
41425,tonight,NN,obl:tmod,6,4,0
41426,.,.,punct,7,1,1
41427,i,PRP,nsubj,0,1,0
41428,am,VBP,root,1,-1,0
41429,:)),NFP,discourse,2,1,1
41430,thanks,NN,root,0,-1,0
41431,for,IN,mark,1,2,0
41432,leaving,VBG,acl,2,-10,0
41433,me,PRP,iobj,3,2,0
41434,dishes,NNS,obj,4,2,0
41435,and,CC,cc,5,6,0
41436,food,NN,conj,6,4,0
41437,in,IN,case,7,9,0
41438,the,DT,det,8,9,0
41439,garbage,NN,nmod,9,4,0
41440,disposal.,",",punct,10,-10,0
41441,have,VBP,parataxis,11,-10,0
41442,a,DT,det,12,14,0
41443,great,JJ,amod,13,14,0
41444,night,NN,obj,14,11,0
41445,.,.,punct,15,-10,1
41446,hope,VBP,root,0,-1,0
41447,you,PRP,nsubj,1,2,0
41448,enjoyed,VBD,ccomp,2,-10,0
41449,john,NNP,nmod:poss,3,6,0
41450,'s,POS,case,4,3,0
41451,the,DT,det,5,6,0
41452,kids,NNS,nsubj:pass,6,8,0
41453,were,VBD,aux:pass,7,8,0
41454,disappointed,VBN,ccomp,8,2,0
41455,not,RB,advmod,9,11,0
41456,to,TO,mark,10,11,0
41457,say,VB,advcl,11,8,0
41458,goodbye,NN,obj,12,11,0
41459,.,.,punct,13,-10,1
41460,well,UH,discourse,0,4,0
41461,",",",",punct,1,4,0
41462,they,PRP,nsubj,2,4,0
41463,were,VBD,aux,3,4,0
41464,eating,VBG,root,4,-1,0
41465,dinner,NN,obj,5,4,0
41466,and,CC,cc,6,10,0
41467,i,PRP,nsubj,7,10,0
41468,did,VBD,aux,8,10,0
41469,n't,RB,advmod,9,10,0
41470,want,VB,conj,10,4,0
41471,to,TO,mark,11,12,0
41472,distract,VB,xcomp,12,10,0
41473,them,PRP,obj,13,12,0
41474,and,CC,cc,14,16,0
41475,they,PRP,nsubj,15,16,0
41476,get,VBP,conj,16,4,0
41477,into,IN,advmod,17,16,0
41478,trouble.,.,punct,18,4,0
41479,do,VB,aux,19,21,0
41480,n't,RB,advmod,20,21,0
41481,want,VB,parataxis,21,4,0
41482,to,TO,mark,22,23,0
41483,break,VB,xcomp,23,21,0
41484,any,DT,det,24,25,0
41485,rules.,NN,obj,25,23,0
41486,besides,RB,advmod,26,25,0
41487,",",",",punct,27,31,0
41488,are,VBP,aux:pass,28,31,0
41489,we,PRP,nsubj,29,31,0
41490,not,RB,advmod,30,31,0
41491,entitled,VBN,conj,31,4,0
41492,to,TO,mark,32,33,0
41493,eat,VB,xcomp,33,31,0
41494,?,.,punct,34,4,1
41495,where,WRB,root,0,-1,0
41496,are,VBP,cop,1,-10,0
41497,you,PRP,nsubj,2,-10,0
41498,.,.,punct,3,-10,1
41499,parking,NN,compound,0,1,0
41500,lot,NN,root,1,-1,1
41501,which,WDT,det,0,1,0
41502,one,NN,root,1,-1,0
41503,?,.,punct,2,1,1
41504,so,RB,advmod,0,18,0
41505,since,IN,mark,1,3,0
41506,susie,NNP,nsubj,2,3,0
41507,ripped,VBD,advcl,3,18,0
41508,into,IN,case,4,5,0
41509,me,PRP,obl,5,3,0
41510,last,JJ,amod,6,7,0
41511,night,NN,obl:tmod,7,3,0
41512,about,IN,case,8,9,0
41513,michael,NNP,nmod,9,7,0
41514,...,",",punct,10,18,0
41515,if,IN,mark,11,13,0
41516,she,PRP,nsubj,12,13,0
41517,asks,VBZ,advcl,13,18,0
41518,you,PRP,nsubj,14,18,0
41519,can,MD,aux,15,18,0
41520,you,PRP,nsubj,16,18,0
41521,just,RB,advmod,17,18,0
41522,for,VB,root,18,-1,0
41523,once,RB,advmod,19,20,0
41524,go,VB,ccomp,20,18,0
41525,with,IN,case,21,22,0
41526,it,PRP,obl,22,20,0
41527,and,CC,cc,23,24,0
41528,say,VB,conj,24,18,0
41529,you,PRP,nsubj,25,26,0
41530,booked,VBD,ccomp,26,24,0
41531,it,PRP,obj,27,26,0
41532,before,IN,mark,28,29,0
41533,telling,VBG,advcl,29,26,0
41534,us,PRP,obj,30,29,0
41535,???,",",punct,31,18,0
41536,since,IN,advmod,32,18,0
41537,she,PRP,root,33,32,1
41538,to,TO,mark,0,2,0
41539,not,RB,advmod,1,2,0
41540,let,VB,root,2,-1,0
41541,him,PRP,obj,3,2,0
41542,go,VB,xcomp,4,2,0
41543,anyway,RB,advmod,5,4,0
41544,if,IN,mark,6,10,0
41545,she,PRP,nsubj,7,10,0
41546,does,VBZ,aux,8,10,0
41547,n't,RB,advmod,9,10,0
41548,end,VB,advcl,10,2,0
41549,up,RP,compound:prt,11,10,0
41550,just,RB,advmod,12,13,0
41551,giving,VBG,advcl,13,10,0
41552,the,DT,det,14,16,0
41553,entire,JJ,amod,15,16,0
41554,spot,NN,obj,16,13,0
41555,to,IN,case,17,18,0
41556,someone,NN,obl,18,13,0
41557,else,JJ,amod,19,18,0
41558,to,TO,mark,20,21,0
41559,spite,VB,acl,21,18,0
41560,him,PRP,obj,22,21,0
41561,if,IN,mark,23,26,0
41562,she,PRP,nsubj,24,26,0
41563,can,MD,aux,25,26,0
41564,find,VB,advcl,26,21,0
41565,someone,NN,obj,27,26,0
41566,.,.,punct,28,2,1
41567,thinks,VBZ,root,0,-1,0
41568,we,PRP,nsubj,1,2,0
41569,lied,VBD,ccomp,2,-10,0
41570,to,IN,case,3,4,0
41571,her,PRP,obl,4,2,0
41572,about,IN,mark,5,10,0
41573,why,WRB,advmod,6,10,0
41574,he,PRP,nsubj,7,10,0
41575,could,MD,aux,8,10,0
41576,n't,RB,advmod,9,10,0
41577,work,VB,advcl,10,2,0
41578,wheaton,WRB,advmod,11,13,0
41579,as,IN,mark,12,13,0
41580,is,VBZ,advcl,13,10,0
41581,",",",",punct,14,-10,0
41582,i,PRP,nsubj,15,18,0
41583,do,VBP,aux,16,18,0
41584,n't,RB,advmod,17,18,0
41585,need,VB,parataxis,18,-10,0
41586,her,PRP,obj,19,18,0
41587,coming,VBG,advcl,20,30,0
41588,to,IN,case,21,22,0
41589,you,PRP,obl,22,20,0
41590,asking,VBG,advcl,23,20,0
41591,why,WRB,advmod,24,26,0
41592,he,PRP,nsubj,25,26,0
41593,needs,VBZ,advcl,26,23,0
41594,to,IN,case,27,28,0
41595,go.,.,obl,28,26,0
41596,there,EX,expl,29,30,0
41597,'s,VBZ,parataxis,30,18,0
41598,a,DT,det,31,33,0
41599,good,JJ,amod,32,33,0
41600,chance,NN,nsubj,33,30,0
41601,she,PRP,nsubj,34,36,0
41602,'s,VBZ,aux,35,36,0
41603,gon,VBG,acl:relcl,36,33,0
41604,na,TO,mark,37,38,0
41605,try,VB,xcomp,38,36,1
41606,assed,VBN,root,0,-1,0
41607,...,",",punct,1,-10,0
41608,it,PRP,nsubj,2,4,0
41609,should,MD,aux,3,4,0
41610,get,VB,parataxis,4,-10,0
41611,his,PRP$,nmod:poss,5,6,0
41612,mind,NN,obj,6,4,0
41613,off,RP,compound:prt,7,4,0
41614,things,NNS,obj,8,4,0
41615,(,-LRB-,punct,9,10,0
41616,hopefully,RB,appos,10,8,0
41617,),-RRB-,punct,11,10,1
41618,but,CC,cc,0,2,0
41619,i,PRP,nsubj,1,2,0
41620,told,VBD,root,2,-1,0
41621,her,PRP,obj,3,2,0
41622,it,PRP,nsubj,4,10,0
41623,would,MD,aux,5,10,0
41624,n't,RB,advmod,6,10,0
41625,be,VB,cop,7,10,0
41626,a,DT,det,8,10,0
41627,big,JJ,amod,9,10,0
41628,deal,NN,parataxis,10,2,0
41629,had,VBD,aux,11,15,0
41630,you,PRP,nsubj,12,15,0
41631,not,RB,advmod,13,15,0
41632,already,RB,advmod,14,15,0
41633,booked,VBN,parataxis,15,10,0
41634,and,CC,advmod,16,15,0
41635,that,IN,mark,17,19,0
41636,i,PRP,nsubj,18,19,0
41637,think,VBP,root,19,16,0
41638,it,PRP,expl,20,23,0
41639,will,MD,aux,21,23,0
41640,be,VB,cop,22,23,0
41641,good,JJ,ccomp,23,19,0
41642,for,IN,mark,24,27,0
41643,him,PRP,nsubj,25,27,0
41644,to,TO,mark,26,27,0
41645,get,VB,advcl,27,23,0
41646,away,RB,advmod,28,27,0
41647,since,IN,mark,29,34,0
41648,the,DT,det,30,31,0
41649,8th,NN,nsubj,31,34,0
41650,is,VBZ,cop,32,34,0
41651,a,DT,det,33,34,0
41652,year,NN,advcl,34,27,0
41653,since,IN,case,35,37,0
41654,his,PRP$,nmod:poss,36,37,0
41655,mom,NN,nmod,37,34,0
41656,p,NN,advmod,38,27,1
41657,wanted,VBD,root,0,-1,0
41658,to,TO,mark,1,2,0
41659,wish,VB,xcomp,2,-10,0
41660,you,PRP,iobj,3,2,0
41661,all,PDT,det:predet,4,7,0
41662,a,DT,det,5,7,0
41663,great,JJ,amod,6,7,0
41664,day,NN,obl:tmod,7,2,0
41665,.,.,punct,8,-10,1
41666,susie,NNP,nsubj,0,2,0
41667,just,RB,advmod,1,2,0
41668,told,VBD,root,2,-1,0
41669,michael,NNP,obj,3,2,0
41670,he,PRP,nsubj:pass,4,6,0
41671,'s,VBZ,aux:pass,5,6,0
41672,done,JJ,parataxis,6,2,1
41673,hey,UH,discourse,0,5,0
41674,my,PRP$,nmod:poss,1,2,0
41675,friend,NN,nsubj,2,5,0
41676,noah,NN,advmod,3,2,0
41677,is,VBZ,aux,4,5,0
41678,coming,VBG,root,5,-1,0
41679,tonight,NN,obl:tmod,6,5,1
41680,how,WRB,advmod,0,7,0
41681,are,VBP,cop,1,-10,0
41682,my,PRP$,nmod:poss,2,3,0
41683,sisters,NNS,nsubj,3,7,0
41684,?,.,punct,4,3,0
41685,have,VBP,aux,5,7,0
41686,not,RB,advmod,6,7,0
41687,heard,VBN,root,7,-1,0
41688,from,IN,case,8,9,0
41689,you,PRP,obl,9,7,0
41690,in,IN,case,10,12,0
41691,a,DT,det,11,12,0
41692,minute,NN,obl,12,7,0
41693,or,CC,cc,13,16,0
41694,two,CD,nummod,14,16,0
41695,?,.,punct,15,16,0
41696,smooches,NNPS,conj,16,12,0
41697,!,.,punct,17,7,1
41698,you,PRP,nsubj,0,4,0
41699,are,VBP,cop,1,4,0
41700,so,RB,advmod,2,4,0
41701,evil,NNP,compound,3,4,0
41702,evil,NN,root,4,-1,0
41703,and,CC,cc,5,7,0
41704,i,PRP,nsubj,6,7,0
41705,thought,VBD,conj,7,4,0
41706,you,PRP,nsubj,8,9,0
41707,loved,VBD,ccomp,9,7,0
41708,me,PRP,obj,10,9,0
41709,guess,VB,xcomp,11,9,0
41710,not.,",",punct,12,4,0
41711,that,DT,nsubj,13,16,0
41712,is,VBZ,cop,14,16,0
41713,just,RB,advmod,15,16,0
41714,plan,JJ,parataxis,16,4,0
41715,evil,NN,parataxis,17,16,1
41716,damn,UH,discourse,0,3,0
41717,it,PRP,nsubj,1,3,0
41718,was,VBD,cop,2,3,0
41719,good,JJ,root,3,-1,0
41720,.,.,punct,4,3,1
41721,i,PRP,nsubj,0,2,0
41722,am,VBP,cop,1,2,0
41723,good.,NN,root,2,-1,0
41724,looking,VBG,advcl,3,2,0
41725,forward,RB,advmod,4,3,0
41726,to,IN,case,5,9,0
41727,a,DT,det,6,9,0
41728,four,CD,nummod,7,8,0
41729,day,NN,compound,8,9,0
41730,weekend,NN,obl,9,3,0
41731,soon,RB,advmod,10,3,0
41732,.,.,punct,11,2,1
41733,not,RB,advmod,0,1,0
41734,fair,JJ,root,1,-1,0
41735,you,PRP,nsubj,2,4,0
41736,are,VBP,cop,3,4,0
41737,evil,NN,parataxis,4,1,1
41738,<,-LRB-,punct,0,1,0
41739,:),LS,root,1,-1,0
41740,>,-RRB-,punct,2,1,1
41741,gram,NN,nsubj,0,3,0
41742,is,VBZ,aux,1,3,0
41743,not,RB,advmod,2,3,0
41744,feeling,VBG,root,3,-1,0
41745,well.,.,punct,4,3,0
41746,please,UH,discourse,5,6,0
41747,help,VB,parataxis,6,3,0
41748,her,PRP,obj,7,6,0
41749,out,RP,compound:prt,8,6,0
41750,this,DT,det,9,10,0
41751,morning,NN,obl:tmod,10,6,0
41752,with,IN,case,11,12,0
41753,timmy,NNP,obl,12,6,0
41754,.,.,punct,13,3,1
41755,ok,UH,root,0,-1,1
41756,he,PRP,nsubj,0,2,0
41757,is,VBZ,cop,1,2,0
41758,up,RP,root,2,-1,0
41759,now.,.,punct,3,2,0
41760,grandma,NN,nsubj,4,6,0
41761,may,MD,aux,5,6,0
41762,take,VB,parataxis,6,2,0
41763,naps,NN,obj,7,6,0
41764,today,NN,obl:tmod,8,6,0
41765,to,TO,mark,9,10,0
41766,make,VB,advcl,10,6,0
41767,up,RP,compound:prt,11,10,0
41768,for,IN,case,12,14,0
41769,last,JJ,amod,13,14,0
41770,night,NN,obl,14,10,0
41771,.,.,punct,15,2,1
41772,tell,VB,root,0,-1,0
41773,him,PRP,obj,1,-10,0
41774,to,TO,mark,2,3,0
41775,come,VB,xcomp,3,-10,0
41776,here,RB,advmod,4,3,1
41777,call,VB,amod,0,1,0
41778,work,NN,root,1,-1,0
41779,.,.,punct,2,1,1
41780,you,PRP,root,0,-1,0
41781,in,IN,case,1,2,0
41782,chicago,NNP,nmod,2,-10,0
41783,?,.,punct,3,-10,1
41784,yeah,UH,root,0,-1,1
41785,me,PRP,nsubj,0,7,0
41786,too,RB,advmod,1,-10,0
41787,",",",",punct,2,7,0
41788,i,PRP,nsubj,3,7,0
41789,'m,VBP,cop,4,7,0
41790,near,IN,case,5,7,0
41791,the,DT,det,6,7,0
41792,corner,NN,root,7,-1,0
41793,of,IN,case,8,9,0
41794,jackson,NNP,nmod,9,7,0
41795,and,CC,cc,10,11,0
41796,dearborn,NNP,conj,11,9,1
41797,what,WP,det,0,1,0
41798,u,NN,root,1,-1,0
41799,up,IN,case,2,3,0
41800,to,IN,nmod,3,1,0
41801,?,.,punct,4,1,1
41802,we,PRP,nsubj,0,3,0
41803,'re,VBP,cop,1,3,0
41804,on,IN,case,2,3,0
41805,michigan,NN,root,3,-1,0
41806,at,IN,case,4,5,0
41807,panera,NNP,obl,5,3,0
41808,lol,UH,discourse,6,3,0
41809,:),NFP,discourse,7,3,1
41810,we,PRP,nsubj,0,3,0
41811,'re,VBP,cop,1,3,0
41812,on,IN,case,2,3,0
41813,michigan,NN,root,3,-1,0
41814,at,IN,case,4,5,0
41815,panera,NNP,obl,5,3,0
41816,lol,UH,discourse,6,3,0
41817,:),NFP,discourse,7,3,1
41818,would,MD,aux,0,2,0
41819,u,PRP,nsubj,1,2,0
41820,like,VB,root,2,-1,0
41821,to,TO,mark,3,4,0
41822,join,VB,xcomp,4,2,0
41823,?,.,punct,5,2,1
41824,on,IN,case,0,2,0
41825,the,DT,det,1,2,0
41826,corner,NN,root,2,-1,0
41827,of,IN,case,3,4,0
41828,madison,NNP,nmod,4,2,0
41829,?,.,punct,5,2,1
41830,yeah,UH,root,0,-1,1
41831,how,WRB,advmod,0,1,0
41832,long,RB,advmod,1,5,0
41833,will,MD,aux,2,5,0
41834,u,PRP,nsubj,3,5,0
41835,be,VB,cop,4,5,0
41836,there,RB,root,5,-1,0
41837,?,.,punct,6,5,1
41838,prob,VB,root,0,-1,0
41839,for,IN,case,1,3,0
41840,20,CD,nummod,2,3,0
41841,minutes,NNS,obl,3,-10,0
41842,or,CC,cc,4,5,0
41843,so,RB,conj,5,3,1
41844,it,PRP,nsubj,0,2,0
41845,would,MD,aux,1,2,0
41846,take,VB,root,2,-1,0
41847,me,PRP,obj,3,2,0
41848,that,DT,mark,4,6,0
41849,to,TO,mark,5,6,0
41850,walk,VB,advcl,6,2,0
41851,there,RB,advmod,7,6,1
41852,u,MD,nsubj,0,2,0
41853,can,MD,aux,1,2,0
41854,meet,VB,root,2,-1,0
41855,up,RP,compound:prt,3,2,0
41856,with,IN,case,4,5,0
41857,us,PRP,obl,5,2,0
41858,and,CC,cc,6,7,0
41859,grab,VB,conj,7,2,0
41860,a,DT,det,8,9,0
41861,coffee,NN,obj,9,7,0
41862,or,CC,cc,10,11,0
41863,something,NN,conj,11,9,1
41864,sounds,VBZ,root,0,-1,0
41865,good,JJ,amod,1,2,0
41866,walking,NN,obj,2,-10,0
41867,in,IN,case,3,5,0
41868,that,DT,det,4,5,0
41869,direction,NN,nmod,5,2,1
41870,coo,NNP,root,0,-1,1
41871,if,IN,mark,0,2,0
41872,you,PRP,nsubj,1,2,0
41873,need,VBP,advcl,2,4,0
41874,gas,NN,obj,3,2,0
41875,buy,VB,root,4,-1,0
41876,it,PRP,obj,5,4,0
41877,tonight.,",",punct,6,4,0
41878,gas,NN,compound,7,8,0
41879,prices,NNS,nsubj,8,10,0
41880,are,VBP,aux,9,10,0
41881,going,VBG,parataxis,10,4,0
41882,up.,NNP,compound,11,14,0
41883,broken,NNP,amod,12,14,0
41884,pipe,NN,compound,13,14,0
41885,line,NN,obj,14,10,0
41886,again,RB,advmod,15,10,0
41887,.,.,punct,16,4,1
41888,bob,NNP,root,0,-1,0
41889,stars,NNS,flat,1,-10,0
41890,:,:,punct,2,-10,0
41891,3.99,CD,nummod,3,4,0
41892,ea.,NN,parataxis,4,-10,0
41893,traditional,JJ,amod,5,6,0
41894,portraits,NNS,appos,6,4,0
41895,10x13,CD,nummod,7,6,0
41896,+,CC,cc,8,9,0
41897,smaller.,",",conj,9,6,0
41898,no,DT,det,10,11,0
41899,min.,NN,obj,11,9,0
41900,mix,NNP,compound,12,14,0
41901,+,CC,punct,13,14,0
41902,match,NN,compound,14,17,0
41903,poses.,",",punct,15,17,0
41904,show,NN,compound,16,17,0
41905,txt,NN,appos,17,11,0
41906,@studio.,.,punct,18,17,0
41907,expires,VBZ,parataxis,19,17,0
41908,9/13,CD,nummod,20,21,0
41909,.,.,punct,21,23,0
41910,sit,NNP,compound,22,23,0
41911,code,NN,obj,23,19,0
41912,tx,NNP,case,24,27,0
41913,.,NNP,compound,25,27,0
41914,t,NNP,compound,26,27,0
41915,xt,NNP,nmod,27,23,0
41916,stop,NN,appos,28,23,0
41917,to,IN,case,29,30,0
41918,end,NN,nmod,30,28,0
41919,.,.,punct,31,-10,1
41920,i,PRP,nsubj,0,1,0
41921,c,VBP,root,1,-1,0
41922,noreport,JJ,obj,2,1,1
41923,ahh,NN,compound,0,1,0
41924,crap,NN,root,1,-1,1
41925,i,PRP,nsubj,0,3,0
41926,will,MD,aux,1,3,0
41927,remotely,RB,advmod,2,3,0
41928,send,VB,root,3,-1,0
41929,it,PRP,obj,4,3,0
41930,soon,RB,advmod,5,3,1
41931,you,PRP,nsubj,0,2,0
41932,will,MD,aux,1,2,0
41933,have,VB,root,2,-1,0
41934,it,PRP,obj,3,2,0
41935,in,IN,case,4,7,0
41936,your,PRP$,nmod:poss,5,7,0
41937,email,NN,compound,6,7,0
41938,inbox,NN,obl,7,2,0
41939,in,IN,case,8,11,0
41940,a,DT,det,9,11,0
41941,couple,NN,compound,10,11,0
41942,minutes,NNS,obl,11,2,1
41943,thx,DT,root,0,-1,1
41944,scratch,VB,root,0,-1,0
41945,that,DT,obj,1,-10,0
41946,",",",",punct,2,-10,0
41947,you,PRP,nsubj,3,5,0
41948,should,MD,aux,4,5,0
41949,have,VB,parataxis,5,-10,0
41950,it,PRP,obj,6,5,0
41951,before,IN,case,7,9,0
41952,8:15,CD,nummod,8,9,0
41953,am,NN,obl,9,5,0
41954,",",",",punct,10,5,0
41955,will,MD,aux,11,14,0
41956,that,DT,nsubj,12,14,0
41957,be,VB,cop,13,14,0
41958,ok,JJ,parataxis,14,5,0
41959,?,.,punct,15,-10,1
41960,that,DT,nsubj,0,2,0
41961,'s,VBZ,cop,1,2,0
41962,fine,JJ,root,2,-1,1
41963,u,DT,det,0,2,0
41964,funny,JJ,amod,1,2,0
41965,boy,NN,root,2,-1,1
41966,i,PRP,nsubj,0,3,0
41967,ca,MD,aux,1,3,0
41968,n't,RB,advmod,2,3,0
41969,get,VB,root,3,-1,0
41970,into,IN,case,4,6,0
41971,my,PRP$,nmod:poss,5,6,0
41972,computer,NN,obl,6,3,0
41973,",",",",punct,7,3,0
41974,jack,NNP,nsubj,8,10,0
41975,is,VBZ,aux,9,10,0
41976,going,VBG,parataxis,10,3,0
41977,to,TO,mark,11,12,0
41978,assist,VB,xcomp,12,10,0
41979,when,WRB,mark,13,15,0
41980,he,PRP,nsubj,14,15,0
41981,gets,VBZ,advcl,15,12,0
41982,in,RB,advmod,16,15,0
41983,",",",",punct,17,15,0
41984,so,RB,advmod,18,21,0
41985,probably,RB,advmod,19,21,0
41986,about,RB,advmod,20,21,0
41987,8:30,CD,parataxis,21,15,0
41988,(,-LRB-,punct,22,26,0
41989,he,PRP,nsubj,23,26,0
41990,will,MD,aux,24,26,0
41991,be,VB,cop,25,26,0
41992,there,RB,parataxis,26,21,0
41993,at,IN,case,27,28,0
41994,8,CD,obl,28,26,0
41995,),-RRB-,punct,29,26,0
41996,.,.,punct,30,3,0
41997,sorry,NNP,discourse,31,3,0
41998,:/,NFP,discourse,32,3,1
41999,k,NNP,root,0,-1,1
42000,i,PRP,nsubj,0,1,0
42001,guess,VBP,root,1,-1,0
42002,your,PRP$,nmod:poss,2,3,0
42003,internet,NN,nsubj,3,5,0
42004,is,VBZ,cop,4,5,0
42005,down,RB,ccomp,5,1,0
42006,",",",",punct,6,1,0
42007,that,DT,nsubj,7,10,0
42008,is,VBZ,cop,8,10,0
42009,the,DT,det,9,10,0
42010,problem,NN,parataxis,10,1,0
42011,haha,UH,discourse,11,1,1
42012,opps,NNS,vocative,0,5,0
42013,!,.,punct,1,5,0
42014,have,VBP,aux,2,5,0
42015,not,RB,advmod,3,5,0
42016,been,VBN,cop,4,5,0
42017,on,RB,root,5,-1,0
42018,yet,RB,advmod,6,5,1
42019,as,RB,advmod,0,1,0
42020,soon,RB,advmod,1,8,0
42021,as,IN,mark,2,5,0
42022,that,DT,nsubj,3,5,0
42023,'s,VBZ,cop,4,5,0
42024,up,RB,advcl,5,1,0
42025,i,PRP,nsubj,6,8,0
42026,'ll,MD,aux,7,8,0
42027,log,VB,advcl,8,14,0
42028,in,RB,advmod,9,8,0
42029,...,",",punct,10,14,0
42030,it,PRP,nsubj,11,14,0
42031,'s,VBZ,cop,12,14,0
42032,always,RB,advmod,13,14,0
42033,something,NN,root,14,-1,1
42034,ha,UH,discourse,0,2,0
42035,ha,UH,nsubj,1,2,0
42036,!,VBD,root,2,-1,0
42037,is,VBZ,cop,3,5,0
42038,it,PRP,nsubj,4,5,0
42039,monday,NN,parataxis,5,2,0
42040,?,.,punct,6,2,1
42041,no,DT,det,0,1,0
42042,joke,NN,root,1,-1,1
42043,jim,NNP,nsubj,0,2,0
42044,'s,VBZ,case,1,-10,0
42045,got,VBN,root,2,-1,0
42046,it,PRP,obj,3,2,1
42047,thx,DT,root,0,-1,1
42048,lunch,NN,root,0,-1,0
42049,?,.,punct,1,-10,1
42050,yeah,UH,discourse,0,2,0
42051,be,VB,cop,1,2,0
42052,there,RB,root,2,-1,0
42053,in,IN,case,3,5,0
42054,a,DT,det,4,5,0
42055,few,JJ,obl,5,2,1
42056,about,RB,advmod,0,1,0
42057,15,CD,nummod,1,2,0
42058,min,NNS,root,2,-1,1
42059,k,NNP,root,0,-1,1
42060,k,NNP,root,0,-1,1
42061,jane,NNP,root,0,-1,0
42062,smith,NNP,flat,1,-10,1
42063,ok,JJ,amod,0,1,0
42064,thanks,NN,root,1,-1,1
42065,thank,VBP,root,0,-1,0
42066,you,PRP,obj,1,-10,0
42067,so,RB,advmod,2,3,0
42068,much,RB,advmod,3,-10,0
42069,for,IN,mark,4,5,0
42070,helping,VBG,advcl,5,-10,0
42071,me,PRP,obj,6,5,0
42072,out,RP,compound:prt,7,5,0
42073,last,JJ,amod,8,9,0
42074,night,NN,obl:tmod,9,5,0
42075,.,.,punct,10,-10,0
42076,<,-LRB-,punct,11,12,0
42077,:),NFP,parataxis,12,-10,0
42078,>,-RRB-,punct,13,12,1
42079,hey,UH,discourse,0,1,0
42080,bud,VB,root,1,-1,0
42081,what,WP,obj,2,1,0
42082,you,PRP,acl:relcl,3,2,0
42083,and,CC,cc,4,5,0
42084,amber,VBP,conj,5,3,0
42085,up,RP,compound:prt,6,5,0
42086,to,IN,case,7,8,0
42087,tnght,JJ,obl,8,5,1
42088,still,RB,advmod,0,2,0
42089,at,IN,case,1,2,0
42090,work,NN,root,2,-1,1
42091,ok,UH,root,0,-1,1
42092,i,PRP,nsubj,0,2,0
42093,am,VBP,cop,1,2,0
42094,up,RB,root,2,-1,0
42095,now,RB,advmod,3,2,1
42096,when,WRB,mark,0,2,0
42097,you,PRP,nsubj,1,2,0
42098,get,VBP,advcl,2,6,0
42099,up,RP,compound:prt,3,2,0
42100,can,MD,aux,4,6,0
42101,you,PRP,nsubj,5,6,0
42102,let,VB,root,6,-1,0
42103,me,PRP,obj,7,6,0
42104,know,VB,xcomp,8,6,0
42105,...,",",punct,9,6,0
42106,i,PRP,nsubj,10,11,0
42107,wan,VBP,parataxis,11,6,0
42108,na,TO,mark,12,13,0
42109,ask,VB,xcomp,13,11,0
42110,you,PRP,obj,14,13,0
42111,for,IN,case,15,17,0
42112,a,DT,det,16,17,0
42113,favor,NN,obl,17,13,1
42114,yes.,UH,discourse,0,1,0
42115,put,VB,root,1,-1,0
42116,it,PRP,obj,2,1,0
42117,at,IN,case,3,5,0
42118,chase,NN,compound,4,5,0
42119,bank,NN,obl,5,1,0
42120,.,.,punct,6,1,1
42121,can,MD,aux,0,2,0
42122,i,PRP,nsubj,1,2,0
42123,set,VB,root,2,-1,0
42124,up,RP,compound:prt,3,2,0
42125,direct,JJ,amod,4,5,0
42126,deposit,NN,obj,5,2,0
42127,of,IN,case,6,9,0
42128,my,PRP$,nmod:poss,7,9,0
42129,refund,NN,compound,8,9,0
42130,check,NN,nmod,9,5,0
42131,from,IN,case,10,11,0
42132,school,NN,nmod,11,9,0
42133,to,TO,mark,12,13,0
42134,go,VB,advcl,13,2,0
42135,into,IN,case,14,15,0
42136,one,CD,obl,15,13,0
42137,of,IN,case,16,18,0
42138,your,PRP$,nmod:poss,17,18,0
42139,accounts,NNS,nmod,18,15,0
42140,so,IN,mark,19,24,0
42141,that,IN,fixed,20,19,0
42142,welfare,NN,nsubj,21,24,0
42143,does,VBZ,aux,22,24,0
42144,n't,RB,advmod,23,24,0
42145,see,VB,advcl,24,13,0
42146,it,PRP,obj,25,24,0
42147,???,.,punct,26,2,1
42148,can,MD,aux,0,2,0
42149,i,PRP,nsubj,1,2,0
42150,have,VB,root,2,-1,0
42151,the,DT,det,3,5,0
42152,account,NN,compound,4,5,0
42153,number,NN,obj,5,2,0
42154,and,CC,cc,6,7,0
42155,routing,VBG,conj,7,2,0
42156,number,NN,obj,8,7,0
42157,???,.,punct,9,2,1
42158,acct,NNP,root,0,-1,0
42159,01234567,CD,list,1,-10,1
42160,routing,NNP,root,0,-1,0
42161,0123456789,CD,list,1,-10,1
42162,ok,UH,root,0,-1,0
42163,.,.,punct,1,-10,1
42164,ok,UH,discourse,0,1,0
42165,thank,VB,root,1,-1,0
42166,you,PRP,obj,2,1,0
42167,....,",",punct,3,1,0
42168,it,PRP,nsubj,4,6,0
42169,should,MD,aux,5,6,0
42170,post,VB,parataxis,6,1,0
42171,soon,RB,advmod,7,6,0
42172,after,IN,case,8,10,0
